date,datetime,cash_type,money,coffee_name
2024-07-02,2024-07-02 12:48:05.181,0,1.214238305836313,7
2024-07-02,2024-07-02 14:03:13.231,0,-0.7779356220147183,0
2024-07-02,2024-07-02 16:31:24.337,0,0.2181513419107974,1
2024-07-02,2024-07-02 22:02:23.576,0,0.2181513419107974,1
2024-07-03,2024-07-03 13:51:14.935,0,0.2181513419107974,1
2024-07-03,2024-07-03 16:01:16.554,0,1.214238305836313,2
2024-07-03,2024-07-03 16:50:25.223,0,1.214238305836313,2
2024-07-03,2024-07-03 16:53:15.618,0,0.2181513419107974,1
2024-07-03,2024-07-03 16:54:22.907,0,0.2181513419107974,1
2024-07-03,2024-07-03 16:55:31.423,0,1.214238305836313,7
2024-07-03,2024-07-03 16:59:25.580,0,-1.7740225859402348,5
2024-07-03,2024-07-03 17:59:01.827,0,1.214238305836313,2
2024-07-03,2024-07-03 19:06:09.136,0,1.214238305836313,7
2024-07-04,2024-07-04 10:26:23.725,0,0.2181513419107974,1
2024-07-04,2024-07-04 10:27:30.261,0,-0.7779356220147183,0
2024-07-05,2024-07-05 12:20:28.670,0,1.214238305836313,3
2024-07-05,2024-07-05 13:43:43.134,0,0.2181513419107974,1
2024-07-05,2024-07-05 13:44:43.829,0,0.2181513419107974,1
2024-07-05,2024-07-05 18:55:56.308,0,-1.7740225859402348,5
2024-07-05,2024-07-05 19:55:07.812,0,-0.7779356220147183,0
2024-07-05,2024-07-05 22:11:56.471,0,-1.7740225859402348,5
2024-07-05,2024-07-05 22:18:03.324,0,-0.7779356220147183,0
2024-07-05,2024-07-05 22:18:56.945,0,-0.7779356220147183,0
2024-07-05,2024-07-05 22:20:01.149,0,1.214238305836313,2
2024-07-05,2024-07-05 22:21:09.457,0,0.2181513419107974,1
2024-07-06,2024-07-06 10:28:06.826,0,1.214238305836313,7
2024-07-06,2024-07-06 17:15:46.042,0,0.2181513419107974,7
2024-07-06,2024-07-06 17:17:01.046,0,0.2181513419107974,7
2024-07-06,2024-07-06 19:09:46.107,0,0.2181513419107974,7
2024-07-06,2024-07-06 19:10:39.580,0,-0.7779356220147183,1
2024-07-07,2024-07-07 09:04:20.169,0,0.2181513419107974,2
2024-07-07,2024-07-07 09:14:29.225,0,-0.7779356220147183,1
2024-07-07,2024-07-07 09:15:36.815,0,-0.7779356220147183,1
2024-07-07,2024-07-07 09:28:48.876,0,0.2181513419107974,2
2024-07-07,2024-07-07 09:29:56.189,0,0.2181513419107974,2
2024-07-07,2024-07-07 14:56:30.193,0,0.2181513419107974,6
2024-07-07,2024-07-07 14:57:47.411,0,0.2181513419107974,3
2024-07-07,2024-07-07 17:07:50.284,0,0.2181513419107974,7
2024-07-07,2024-07-07 19:33:27.187,0,0.2181513419107974,2
2024-07-07,2024-07-07 20:01:31.653,0,0.2181513419107974,6
2024-07-07,2024-07-07 22:33:36.255,0,-0.7779356220147183,1
2024-07-08,2024-07-08 07:33:07.724,0,0.2181513419107974,7
2024-07-08,2024-07-08 12:02:50.421,0,-1.7740225859402348,0
2024-07-08,2024-07-08 14:40:24.350,0,-1.7740225859402348,0
2024-07-08,2024-07-08 19:30:34.976,0,-0.7779356220147183,1
2024-07-08,2024-07-08 22:14:46.180,0,0.2181513419107974,7
2024-07-09,2024-07-09 10:26:52.138,0,-0.7779356220147183,1
2024-07-09,2024-07-09 10:40:28.767,0,-0.7779356220147183,1
2024-07-09,2024-07-09 11:21:36.103,0,-0.7779356220147183,1
2024-07-09,2024-07-09 11:22:49.904,0,0.2181513419107974,2
2024-07-09,2024-07-09 16:42:59.535,0,-0.7779356220147183,1
2024-07-10,2024-07-10 11:10:41.690,0,-1.7740225859402348,0
2024-07-10,2024-07-10 12:28:53.659,0,-0.7779356220147183,1
2024-07-10,2024-07-10 22:13:10.049,0,0.2181513419107974,7
2024-07-11,2024-07-11 11:27:27.562,0,0.2181513419107974,6
2024-07-11,2024-07-11 16:48:18.709,0,-0.7779356220147183,1
2024-07-11,2024-07-11 22:22:13.648,0,0.2181513419107974,7
2024-07-11,2024-07-11 22:30:58.541,0,-1.7740225859402348,0
2024-07-12,2024-07-12 08:03:17.492,0,-1.7740225859402348,4
2024-07-12,2024-07-12 11:48:33.381,0,0.2181513419107974,6
2024-07-12,2024-07-12 22:33:25.589,0,0.2181513419107974,6
2024-07-12,2024-07-12 22:34:14.307,0,0.2181513419107974,6
2024-07-12,2024-07-12 22:35:29.518,0,0.2181513419107974,6
2024-07-13,2024-07-13 10:38:10.273,0,0.2181513419107974,7
2024-07-13,2024-07-13 11:41:38.089,0,0.2181513419107974,7
2024-07-14,2024-07-14 10:54:24.307,0,-1.7740225859402348,0
2024-07-14,2024-07-14 10:55:30.525,0,-0.7779356220147183,1
2024-07-14,2024-07-14 10:56:30.251,0,0.2181513419107974,2
2024-07-14,2024-07-14 10:57:54.062,0,0.2181513419107974,7
2024-07-14,2024-07-14 11:02:11.798,0,-1.7740225859402348,0
2024-07-14,2024-07-14 22:31:29.976,0,0.2181513419107974,7
2024-07-15,2024-07-15 07:33:05.557,0,0.2181513419107974,2
2024-07-16,2024-07-16 12:23:37.467,0,-0.7779356220147183,1
2024-07-16,2024-07-16 19:29:25.485,0,0.2181513419107974,6
2024-07-17,2024-07-17 13:04:59.744,0,-0.7779356220147183,1
2024-07-18,2024-07-18 11:10:13.393,0,-0.7779356220147183,1
2024-07-18,2024-07-18 11:11:23.434,0,-2.7701095498657504,5
2024-07-18,2024-07-18 11:32:59.624,0,-1.7740225859402348,0
2024-07-18,2024-07-18 11:34:48.437,0,-1.7740225859402348,0
2024-07-18,2024-07-18 11:35:51.505,0,-1.7740225859402348,4
2024-07-18,2024-07-18 13:23:33.812,0,0.2181513419107974,7
2024-07-18,2024-07-18 18:18:23.378,0,0.2181513419107974,2
2024-07-18,2024-07-18 19:30:50.562,0,0.2181513419107974,7
2024-07-18,2024-07-18 21:19:41.814,0,0.2181513419107974,6
2024-07-18,2024-07-18 21:21:59.855,0,0.2181513419107974,7
2024-07-18,2024-07-18 21:46:18.674,0,0.2181513419107974,7
2024-07-19,2024-07-19 11:03:02.341,0,-1.7740225859402348,0
2024-07-19,2024-07-19 11:16:20.509,0,-0.7779356220147183,1
2024-07-19,2024-07-19 12:58:37.561,0,0.2181513419107974,7
2024-07-19,2024-07-19 12:59:55.383,0,-0.7779356220147183,1
2024-07-19,2024-07-19 14:09:20.716,0,0.2181513419107974,7
2024-07-19,2024-07-19 14:11:22.105,0,0.2181513419107974,3
2024-07-19,2024-07-19 16:36:19.272,0,0.2181513419107974,7
2024-07-19,2024-07-19 16:37:35.808,0,0.2181513419107974,7
2024-07-20,2024-07-20 08:05:44.469,0,-1.7740225859402348,0
2024-07-20,2024-07-20 08:06:48.685,0,0.2181513419107974,7
2024-07-20,2024-07-20 08:07:51.433,0,-1.7740225859402348,0
2024-07-20,2024-07-20 09:00:53.605,0,0.2181513419107974,7
2024-07-20,2024-07-20 09:02:27.848,0,0.2181513419107974,7
2024-07-20,2024-07-20 10:39:21.044,0,-1.7740225859402348,0
2024-07-20,2024-07-20 15:15:09.221,0,0.2181513419107974,7
2024-07-21,2024-07-21 10:30:55.818,0,0.2181513419107974,3
2024-07-21,2024-07-21 11:39:28.776,0,0.2181513419107974,2
2024-07-21,2024-07-21 13:34:30.849,0,-1.7740225859402348,4
2024-07-21,2024-07-21 13:42:31.444,0,0.2181513419107974,7
2024-07-22,2024-07-22 08:13:23.147,0,-1.7740225859402348,0
2024-07-22,2024-07-22 08:40:49.554,0,-1.7740225859402348,0
2024-07-22,2024-07-22 10:15:37.266,0,-0.7779356220147183,1
2024-07-22,2024-07-22 16:44:37.593,0,0.2181513419107974,7
2024-07-23,2024-07-23 08:12:56.229,0,0.2181513419107974,7
2024-07-23,2024-07-23 08:40:18.981,0,-1.7740225859402348,0
2024-07-23,2024-07-23 08:44:53.816,0,-0.7779356220147183,1
2024-07-23,2024-07-23 08:49:25.107,0,0.2181513419107974,3
2024-07-23,2024-07-23 08:51:10.365,0,0.2181513419107974,7
2024-07-23,2024-07-23 09:01:45.707,0,-1.7740225859402348,0
2024-07-23,2024-07-23 10:03:36.492,0,-0.7779356220147183,1
2024-07-23,2024-07-23 15:20:04.971,0,-0.7779356220147183,1
2024-07-23,2024-07-23 15:21:01.280,0,0.2181513419107974,7
2024-07-23,2024-07-23 21:01:40.612,0,0.2181513419107974,7
2024-07-23,2024-07-23 21:23:13.501,0,-1.7740225859402348,0
2024-07-23,2024-07-23 21:24:22.609,0,-1.7740225859402348,0
2024-07-24,2024-07-24 09:16:09.814,0,-0.7779356220147183,1
2024-07-24,2024-07-24 09:38:55.007,0,-0.7779356220147183,1
2024-07-24,2024-07-24 09:54:37.456,0,-2.7701095498657504,5
2024-07-24,2024-07-24 11:43:53.121,0,0.2181513419107974,2
2024-07-24,2024-07-24 13:55:13.821,0,0.2181513419107974,7
2024-07-24,2024-07-24 14:45:49.766,0,-2.7701095498657504,5
2024-07-24,2024-07-24 15:18:30.522,0,0.2181513419107974,7
2024-07-24,2024-07-24 19:15:05.678,0,0.2181513419107974,2
2024-07-24,2024-07-24 19:16:59.779,0,0.2181513419107974,2
2024-07-24,2024-07-24 21:17:36.797,0,-0.7779356220147183,1
2024-07-24,2024-07-24 21:18:41.294,0,-1.7740225859402348,0
2024-07-24,2024-07-24 21:25:17.493,0,-1.7740225859402348,0
2024-07-25,2024-07-25 07:54:47.935,0,-1.7740225859402348,0
2024-07-25,2024-07-25 08:49:18.428,0,0.2181513419107974,7
2024-07-25,2024-07-25 10:29:44.629,0,-0.7779356220147183,1
2024-07-25,2024-07-25 11:26:04.701,0,-1.7740225859402348,0
2024-07-25,2024-07-25 15:25:06.512,0,0.2181513419107974,2
2024-07-25,2024-07-25 19:21:00.764,0,0.2181513419107974,2
2024-07-25,2024-07-25 21:06:01.272,0,-1.7740225859402348,4
2024-07-25,2024-07-25 21:06:50.002,0,-2.7701095498657504,5
2024-07-25,2024-07-25 22:38:51.330,0,-1.7740225859402348,4
2024-07-25,2024-07-25 22:39:46.790,0,0.2181513419107974,3
2024-07-26,2024-07-26 08:33:01.273,0,0.2181513419107974,7
2024-07-26,2024-07-26 09:19:37.376,0,-0.7779356220147183,1
2024-07-26,2024-07-26 09:20:34.344,0,-2.7701095498657504,5
2024-07-26,2024-07-26 09:33:11.511,0,-1.7740225859402348,4
2024-07-26,2024-07-26 09:34:16.633,0,-1.7740225859402348,4
2024-07-26,2024-07-26 09:59:07.867,0,0.2181513419107974,7
2024-07-26,2024-07-26 10:00:02.719,0,0.2181513419107974,7
2024-07-26,2024-07-26 11:47:13.855,0,-0.7779356220147183,1
2024-07-26,2024-07-26 12:07:01.670,0,-0.7779356220147183,1
2024-07-26,2024-07-26 12:28:08.044,0,0.2181513419107974,2
2024-07-26,2024-07-26 12:29:17.708,0,0.2181513419107974,2
2024-07-26,2024-07-26 13:09:56.138,0,0.2181513419107974,7
2024-07-26,2024-07-26 17:23:29.347,0,-1.7740225859402348,0
2024-07-26,2024-07-26 17:58:29.217,0,0.2181513419107974,2
2024-07-26,2024-07-26 21:15:09.612,0,0.2181513419107974,7
2024-07-26,2024-07-26 22:49:52.318,0,-0.7779356220147183,1
2024-07-27,2024-07-27 09:09:16.457,0,0.2181513419107974,2
2024-07-27,2024-07-27 11:55:31.381,0,-0.7779356220147183,1
2024-07-27,2024-07-27 12:25:10.115,0,-0.7779356220147183,1
2024-07-27,2024-07-27 12:26:13.159,0,-2.7701095498657504,5
2024-07-27,2024-07-27 12:33:23.070,0,-0.7779356220147183,1
2024-07-27,2024-07-27 14:28:41.904,0,-2.7701095498657504,5
2024-07-27,2024-07-27 14:51:53.196,0,0.2181513419107974,7
2024-07-27,2024-07-27 17:02:33.358,0,0.2181513419107974,2
2024-07-27,2024-07-27 17:03:39.112,0,0.2181513419107974,2
2024-07-27,2024-07-27 17:09:00.424,0,-0.7779356220147183,1
2024-07-27,2024-07-27 17:10:08.074,0,-0.7779356220147183,1
2024-07-27,2024-07-27 20:55:20.175,0,0.2181513419107974,7
2024-07-27,2024-07-27 22:56:23.915,0,0.2181513419107974,2
2024-07-28,2024-07-28 11:07:25.920,0,-2.7701095498657504,5
2024-07-28,2024-07-28 14:17:54.205,0,-0.7779356220147183,1
2024-07-28,2024-07-28 14:18:52.196,0,0.2181513419107974,7
2024-07-29,2024-07-29 08:12:06.406,0,0.2181513419107974,7
2024-07-29,2024-07-29 09:04:47.972,0,-1.7740225859402348,0
2024-07-29,2024-07-29 09:15:46.155,0,-0.7779356220147183,1
2024-07-29,2024-07-29 09:19:44.082,0,-1.7740225859402348,0
2024-07-29,2024-07-29 09:51:24.747,0,-0.7779356220147183,1
2024-07-29,2024-07-29 09:58:29.639,0,0.2181513419107974,2
2024-07-29,2024-07-29 10:43:43.961,0,0.2181513419107974,6
2024-07-29,2024-07-29 10:44:55.846,0,0.2181513419107974,6
2024-07-29,2024-07-29 19:06:31.131,0,0.2181513419107974,2
2024-07-29,2024-07-29 19:30:16.319,0,-1.7740225859402348,0
2024-07-29,2024-07-29 21:57:34.419,0,0.2181513419107974,3
2024-07-30,2024-07-30 07:41:10.945,0,-0.7779356220147183,1
2024-07-30,2024-07-30 08:05:07.216,0,-1.7740225859402348,4
2024-07-30,2024-07-30 08:20:51.115,0,0.2181513419107974,2
2024-07-30,2024-07-30 09:13:43.217,0,-0.7779356220147183,1
2024-07-30,2024-07-30 10:17:11.147,0,-1.7740225859402348,4
2024-07-30,2024-07-30 10:19:34.213,0,-0.7779356220147183,1
2024-07-30,2024-07-30 10:23:20.120,0,0.2181513419107974,7
2024-07-30,2024-07-30 11:12:07.359,0,-1.7740225859402348,0
2024-07-30,2024-07-30 11:13:16.218,0,-2.7701095498657504,5
2024-07-30,2024-07-30 11:14:41.678,0,-0.7779356220147183,1
2024-07-30,2024-07-30 11:16:01.630,0,-0.7779356220147183,1
2024-07-30,2024-07-30 11:30:34.737,0,-0.7779356220147183,1
2024-07-30,2024-07-30 11:31:40.809,0,-0.7779356220147183,1
2024-07-30,2024-07-30 12:08:07.508,0,0.2181513419107974,7
2024-07-30,2024-07-30 15:16:09.628,0,-0.7779356220147183,1
2024-07-30,2024-07-30 16:08:52.876,0,-1.7740225859402348,4
2024-07-30,2024-07-30 16:09:43.627,0,-0.7779356220147183,1
2024-07-30,2024-07-30 20:24:19.874,0,-2.7701095498657504,5
2024-07-30,2024-07-30 20:53:51.866,0,-0.7779356220147183,1
2024-07-30,2024-07-30 20:54:46.316,0,-0.7779356220147183,1
2024-07-30,2024-07-30 20:57:02.324,0,-0.7779356220147183,1
2024-07-30,2024-07-30 21:33:19.198,0,0.2181513419107974,7
2024-07-30,2024-07-30 22:15:21.484,0,-1.7740225859402348,0
2024-07-30,2024-07-30 22:16:19.260,0,0.2181513419107974,2
2024-07-31,2024-07-31 07:59:52.098,0,-0.7779356220147183,1
2024-07-31,2024-07-31 08:37:41.943,0,-0.7779356220147183,1
2024-07-31,2024-07-31 08:38:38.236,0,-0.7779356220147183,1
2024-07-31,2024-07-31 09:54:45.315,0,-1.7740225859402348,0
2024-07-31,2024-07-31 09:55:45.142,0,-1.7740225859402348,0
2024-07-31,2024-07-31 09:58:15.863,0,-0.7779356220147183,1
2024-07-31,2024-07-31 13:11:42.609,0,0.2181513419107974,3
2024-07-31,2024-07-31 13:14:00.286,0,0.2181513419107974,7
2024-07-31,2024-07-31 13:24:49.437,0,-0.7779356220147183,1
2024-07-31,2024-07-31 17:48:06.787,0,-1.7740225859402348,4
2024-07-31,2024-07-31 18:04:14.972,0,0.2181513419107974,7
2024-07-31,2024-07-31 19:22:38.883,0,-1.7740225859402348,4
2024-07-31,2024-07-31 19:28:45.141,0,0.2181513419107974,7
2024-07-31,2024-07-31 20:46:42.418,0,0.2181513419107974,3
2024-07-31,2024-07-31 20:50:07.411,0,-1.7740225859402348,4
2024-07-31,2024-07-31 20:51:10.383,0,0.2181513419107974,7
2024-07-31,2024-07-31 20:52:14.802,0,0.2181513419107974,2
2024-07-31,2024-07-31 20:53:35.077,0,-1.7740225859402348,4
2024-07-31,2024-07-31 20:59:25.013,0,-0.7779356220147183,1
2024-07-31,2024-07-31 21:26:26.000,0,0.2181513419107974,7
2024-07-31,2024-07-31 21:54:11.824,0,0.2181513419107974,7
2024-07-31,2024-07-31 21:55:16.570,0,0.2181513419107974,7
2024-08-01,2024-08-01 07:31:00.085,0,-0.7779356220147183,1
2024-08-01,2024-08-01 09:25:20.060,0,-0.7779356220147183,1
2024-08-01,2024-08-01 11:04:14.067,0,-0.7779356220147183,1
2024-08-01,2024-08-01 11:22:46.369,0,-0.7779356220147183,1
2024-08-01,2024-08-01 13:22:46.601,0,-1.7740225859402348,4
2024-08-01,2024-08-01 13:23:37.314,0,0.2181513419107974,2
2024-08-01,2024-08-01 13:49:07.265,0,0.2181513419107974,2
2024-08-01,2024-08-01 15:43:43.820,0,-0.7779356220147183,1
2024-08-01,2024-08-01 16:24:00.663,0,-0.7779356220147183,1
2024-08-01,2024-08-01 16:26:07.331,0,-1.7740225859402348,0
2024-08-01,2024-08-01 17:23:35.238,0,-1.7740225859402348,0
2024-08-01,2024-08-01 20:41:28.118,0,0.2181513419107974,2
2024-08-02,2024-08-02 09:01:54.165,0,-0.7779356220147183,1
2024-08-02,2024-08-02 09:35:02.899,0,-0.7779356220147183,1
2024-08-02,2024-08-02 11:09:19.465,0,-1.7740225859402348,4
2024-08-02,2024-08-02 18:08:35.282,0,-0.7779356220147183,1
2024-08-02,2024-08-02 21:23:04.359,0,0.2181513419107974,7
2024-08-03,2024-08-03 08:53:46.651,0,-0.7779356220147183,1
2024-08-03,2024-08-03 09:37:19.213,0,-0.7779356220147183,1
2024-08-03,2024-08-03 09:38:41.010,0,-0.7779356220147183,1
2024-08-03,2024-08-03 10:12:25.650,0,-0.7779356220147183,1
2024-08-03,2024-08-03 11:20:26.571,0,-1.7740225859402348,4
2024-08-03,2024-08-03 11:21:22.000,0,-1.7740225859402348,4
2024-08-03,2024-08-03 11:56:36.628,0,-2.7701095498657504,5
2024-08-03,2024-08-03 11:57:31.273,0,-0.7779356220147183,1
2024-08-03,2024-08-03 12:03:35.777,0,-0.7779356220147183,1
2024-08-03,2024-08-03 16:53:59.927,0,-0.7779356220147183,1
2024-08-03,2024-08-03 18:38:42.026,0,0.2181513419107974,2
2024-08-03,2024-08-03 21:30:48.958,0,0.2181513419107974,7
2024-08-03,2024-08-03 21:33:06.265,0,0.2181513419107974,7
2024-08-04,2024-08-04 08:18:37.314,0,0.2181513419107974,2
2024-08-04,2024-08-04 10:37:51.103,0,-0.7779356220147183,1
2024-08-04,2024-08-04 11:50:54.603,0,0.2181513419107974,2
2024-08-04,2024-08-04 11:52:33.017,0,-0.7779356220147183,1
2024-08-04,2024-08-04 15:33:52.137,0,0.2181513419107974,2
2024-08-04,2024-08-04 15:35:05.906,0,0.2181513419107974,2
2024-08-05,2024-08-05 08:50:05.753,0,-1.7740225859402348,4
2024-08-05,2024-08-05 09:19:19.176,0,-0.7779356220147183,1
2024-08-05,2024-08-05 11:20:47.444,0,-1.7740225859402348,4
2024-08-05,2024-08-05 13:45:22.454,0,0.2181513419107974,2
2024-08-05,2024-08-05 16:05:57.738,0,0.2181513419107974,7
2024-08-05,2024-08-05 16:07:18.837,0,0.2181513419107974,7
2024-08-05,2024-08-05 17:44:24.506,0,0.2181513419107974,7
2024-08-05,2024-08-05 17:45:32.117,0,-0.7779356220147183,1
2024-08-05,2024-08-05 19:20:02.677,0,0.2181513419107974,7
2024-08-05,2024-08-05 19:34:51.484,0,0.2181513419107974,7
2024-08-05,2024-08-05 20:49:30.945,0,0.2181513419107974,3
2024-08-05,2024-08-05 20:50:21.919,0,0.2181513419107974,3
2024-08-05,2024-08-05 22:43:48.193,0,-0.7779356220147183,1
2024-08-06,2024-08-06 10:21:03.320,0,-1.7740225859402348,4
2024-08-06,2024-08-06 10:32:32.335,0,0.2181513419107974,6
2024-08-06,2024-08-06 17:40:49.201,0,0.2181513419107974,2
2024-08-06,2024-08-06 17:42:52.700,0,0.2181513419107974,7
2024-08-06,2024-08-06 17:44:05.067,0,0.2181513419107974,3
2024-08-06,2024-08-06 19:04:04.544,0,0.2181513419107974,7
2024-08-06,2024-08-06 19:05:23.110,0,-0.7779356220147183,1
2024-08-06,2024-08-06 20:04:27.133,0,0.2181513419107974,7
2024-08-07,2024-08-07 08:55:48.455,0,-0.7779356220147183,1
2024-08-07,2024-08-07 12:12:26.800,0,-1.7740225859402348,0
2024-08-07,2024-08-07 12:13:40.664,0,-1.7740225859402348,0
2024-08-07,2024-08-07 13:11:16.155,0,-2.7701095498657504,5
2024-08-07,2024-08-07 16:19:01.657,0,-1.7740225859402348,0
2024-08-07,2024-08-07 19:36:22.739,0,0.2181513419107974,7
2024-08-07,2024-08-07 20:40:09.281,0,0.2181513419107974,3
2024-08-07,2024-08-07 21:18:11.990,0,0.2181513419107974,2
2024-08-07,2024-08-07 22:28:56.686,0,0.2181513419107974,7
2024-08-07,2024-08-07 22:32:15.971,0,0.2181513419107974,7
2024-08-08,2024-08-08 08:46:36.204,0,-2.7701095498657504,5
2024-08-08,2024-08-08 08:47:28.686,0,-1.7740225859402348,4
2024-08-08,2024-08-08 12:27:05.373,0,-0.7779356220147183,1
2024-08-08,2024-08-08 12:43:19.558,0,-1.7740225859402348,4
2024-08-08,2024-08-08 12:44:14.953,0,-1.7740225859402348,4
2024-08-08,2024-08-08 16:57:53.266,0,0.2181513419107974,2
2024-08-08,2024-08-08 17:17:51.749,0,0.2181513419107974,2
2024-08-08,2024-08-08 21:25:59.265,0,-0.7779356220147183,1
2024-08-09,2024-08-09 07:35:22.340,0,0.2181513419107974,7
2024-08-09,2024-08-09 09:53:34.553,0,-1.7740225859402348,0
2024-08-09,2024-08-09 10:13:07.537,0,-1.7740225859402348,4
2024-08-09,2024-08-09 10:26:47.174,0,-0.7779356220147183,1
2024-08-09,2024-08-09 11:28:08.722,0,0.2181513419107974,7
2024-08-09,2024-08-09 11:29:48.682,0,-1.7740225859402348,0
2024-08-09,2024-08-09 18:56:27.712,0,-1.7740225859402348,0
2024-08-09,2024-08-09 19:03:06.611,0,0.2181513419107974,6
2024-08-10,2024-08-10 08:36:44.628,0,0.2181513419107974,2
2024-08-10,2024-08-10 08:37:57.069,0,-0.7779356220147183,1
2024-08-10,2024-08-10 08:45:09.019,0,-1.7740225859402348,4
2024-08-10,2024-08-10 11:52:33.836,0,-1.7740225859402348,4
2024-08-10,2024-08-10 11:54:23.534,0,-1.7740225859402348,0
2024-08-10,2024-08-10 12:15:10.927,0,0.2181513419107974,7
2024-08-10,2024-08-10 12:33:12.454,0,-0.7779356220147183,1
2024-08-10,2024-08-10 16:06:12.085,0,0.2181513419107974,7
2024-08-10,2024-08-10 21:16:48.562,0,0.2181513419107974,3
2024-08-10,2024-08-10 21:17:41.087,0,0.2181513419107974,3
2024-08-10,2024-08-10 21:37:41.517,0,0.2181513419107974,3
2024-08-11,2024-08-11 09:52:36.590,0,0.2181513419107974,7
2024-08-11,2024-08-11 09:53:43.564,0,0.2181513419107974,7
2024-08-11,2024-08-11 10:17:23.636,0,-0.7779356220147183,1
2024-08-11,2024-08-11 11:56:41.144,0,0.2181513419107974,2
2024-08-11,2024-08-11 11:57:41.269,0,-0.7779356220147183,1
2024-08-11,2024-08-11 12:20:19.570,0,-1.7740225859402348,4
2024-08-11,2024-08-11 15:53:51.552,0,0.2181513419107974,7
2024-08-11,2024-08-11 15:55:14.853,0,-0.7779356220147183,1
2024-08-11,2024-08-11 15:56:27.697,0,0.2181513419107974,3
2024-08-11,2024-08-11 16:27:35.126,0,0.2181513419107974,2
2024-08-11,2024-08-11 16:28:38.296,0,-2.7701095498657504,5
2024-08-11,2024-08-11 21:30:32.549,0,-1.7740225859402348,4
2024-08-11,2024-08-11 21:41:09.070,0,0.2181513419107974,7
2024-08-11,2024-08-11 21:43:10.108,0,0.2181513419107974,7
2024-08-11,2024-08-11 22:39:29.913,0,0.2181513419107974,2
2024-08-12,2024-08-12 08:26:19.458,0,0.2181513419107974,6
2024-08-12,2024-08-12 11:15:04.771,0,-0.7779356220147183,1
2024-08-12,2024-08-12 11:19:29.513,0,-1.7740225859402348,0
2024-08-12,2024-08-12 11:20:23.640,0,0.2181513419107974,7
2024-08-12,2024-08-12 11:44:28.384,0,0.2181513419107974,7
2024-08-12,2024-08-12 14:04:03.399,0,-2.7701095498657504,5
2024-08-12,2024-08-12 14:05:06.931,0,-0.7779356220147183,1
2024-08-12,2024-08-12 15:33:33.110,0,-0.7779356220147183,1
2024-08-12,2024-08-12 18:05:04.830,0,-0.7779356220147183,1
2024-08-12,2024-08-12 21:25:49.351,0,-0.7779356220147183,1
2024-08-12,2024-08-12 21:37:38.041,0,0.2181513419107974,7
2024-08-12,2024-08-12 22:58:20.072,0,0.2181513419107974,2
2024-08-12,2024-08-12 22:59:18.544,0,0.2181513419107974,2
2024-08-13,2024-08-13 08:44:30.187,0,-0.7779356220147183,1
2024-08-13,2024-08-13 09:14:21.598,0,-0.7779356220147183,1
2024-08-13,2024-08-13 09:45:56.370,0,-0.7779356220147183,1
2024-08-13,2024-08-13 10:42:08.773,0,-1.7740225859402348,4
2024-08-13,2024-08-13 11:59:47.612,0,0.2181513419107974,7
2024-08-13,2024-08-13 13:01:41.487,0,-0.7779356220147183,1
2024-08-13,2024-08-13 14:45:39.689,0,0.2181513419107974,7
2024-08-13,2024-08-13 15:47:56.703,0,0.2181513419107974,2
2024-08-13,2024-08-13 15:55:29.579,0,-0.7779356220147183,1
2024-08-13,2024-08-13 20:29:34.531,0,0.2181513419107974,7
2024-08-13,2024-08-13 20:30:37.150,0,0.2181513419107974,3
2024-08-13,2024-08-13 20:44:22.991,0,0.2181513419107974,2
2024-08-13,2024-08-13 21:00:44.688,0,-1.7740225859402348,4
2024-08-14,2024-08-14 07:35:48.103,0,0.2181513419107974,7
2024-08-14,2024-08-14 07:36:55.599,0,0.2181513419107974,2
2024-08-14,2024-08-14 10:09:29.125,0,-1.7740225859402348,4
2024-08-14,2024-08-14 11:39:07.882,0,-2.7701095498657504,5
2024-08-14,2024-08-14 12:49:16.951,0,-1.7740225859402348,0
2024-08-14,2024-08-14 12:51:04.870,0,-1.7740225859402348,0
2024-08-14,2024-08-14 15:21:27.260,0,0.2181513419107974,7
2024-08-14,2024-08-14 17:24:22.788,0,-1.7740225859402348,0
2024-08-14,2024-08-14 18:10:03.723,0,-1.7740225859402348,4
2024-08-14,2024-08-14 18:59:18.279,0,-0.7779356220147183,1
2024-08-14,2024-08-14 19:34:51.731,0,0.2181513419107974,7
2024-08-14,2024-08-14 19:35:48.545,0,-1.7740225859402348,4
2024-08-14,2024-08-14 21:41:33.021,0,0.2181513419107974,7
2024-08-15,2024-08-15 09:36:11.153,0,-1.7740225859402348,4
2024-08-15,2024-08-15 09:37:02.172,0,0.2181513419107974,2
2024-08-15,2024-08-15 09:38:04.903,0,0.2181513419107974,6
2024-08-15,2024-08-15 09:38:49.735,0,0.2181513419107974,7
2024-08-15,2024-08-15 12:38:37.563,0,0.2181513419107974,7
2024-08-15,2024-08-15 13:48:13.601,0,0.2181513419107974,7
2024-08-15,2024-08-15 14:17:48.183,0,-1.7740225859402348,0
2024-08-15,2024-08-15 14:18:50.777,0,-2.7701095498657504,5
2024-08-15,2024-08-15 17:53:52.225,0,-0.7779356220147183,1
2024-08-15,2024-08-15 19:10:58.222,0,0.2181513419107974,6
2024-08-15,2024-08-15 19:11:54.036,0,-0.7779356220147183,1
2024-08-15,2024-08-15 19:41:30.244,0,-0.7779356220147183,1
2024-08-15,2024-08-15 19:42:37.987,0,-1.7740225859402348,0
